CMDLINE /Users/localadmin/miniforge3/envs/splitting_env/bin/python3.9 ./setup_labeled_data.py
MEM 289.359375 1725351838.3851
MEM 281.843750 1725351838.4902
MEM 273.156250 1725351838.5910
MEM 273.453125 1725351838.6961
MEM 273.765625 1725351838.8014
MEM 274.062500 1725351838.9066
MEM 271.828125 1725351839.0117
MEM 262.500000 1725351839.1168
MEM 245.328125 1725351839.2219
MEM 240.000000 1725351839.3270
MEM 239.750000 1725351839.4296
MEM 238.796875 1725351839.5334
MEM 238.796875 1725351839.6388
MEM 222.359375 1725351839.7413
MEM 217.546875 1725351839.8460
MEM 217.703125 1725351839.9500
MEM 212.203125 1725351840.0523
MEM 212.234375 1725351840.1548
MEM 212.625000 1725351840.2598
MEM 212.921875 1725351840.3649
MEM 194.515625 1725351840.4700
MEM 193.109375 1725351840.5752
MEM 181.296875 1725351840.6793
MEM 161.468750 1725351840.7844
MEM 161.796875 1725351840.8856
MEM 162.171875 1725351840.9907
MEM 162.562500 1725351841.0958
MEM 178.015625 1725351841.1989
MEM 220.281250 1725351841.3038
MEM 204.468750 1725351841.4093
MEM 204.953125 1725351841.5104
MEM 205.078125 1725351841.6120
MEM 202.078125 1725351841.7127
MEM 194.453125 1725351841.8179
MEM 196.406250 1725351841.9222
MEM 199.421875 1725351842.0273
MEM 214.437500 1725351842.1322
MEM 199.843750 1725351842.2374
MEM 200.125000 1725351842.3425
MEM 200.328125 1725351842.4492
MEM 199.812500 1725351842.5524
MEM 197.296875 1725351842.6576
MEM 146.375000 1725351842.7612
MEM 145.953125 1725351842.8663
MEM 146.281250 1725351842.9714
MEM 140.437500 1725351843.0764
MEM 140.921875 1725351843.1786
MEM 138.625000 1725351843.2837
MEM 156.593750 1725351843.3857
MEM 170.156250 1725351843.4909
MEM 170.828125 1725351843.5962
MEM 156.390625 1725351843.7012
MEM 152.859375 1725351843.8024
MEM 172.875000 1725351843.9030
MEM 171.718750 1725351844.0081
MEM 171.750000 1725351844.1133
MEM 172.078125 1725351844.2176
MEM 172.515625 1725351844.3226
MEM 172.843750 1725351844.4276
MEM 173.187500 1725351844.5296
MEM 173.562500 1725351844.6337
MEM 173.953125 1725351844.7388
MEM 174.359375 1725351844.8438
MEM 174.906250 1725351844.9489
MEM 175.375000 1725351845.0539
MEM 201.828125 1725351845.1590
MEM 289.953125 1725351845.2642
MEM 380.187500 1725351845.3694
MEM 378.281250 1725351845.4710
MEM 378.312500 1725351845.5762
MEM 378.546875 1725351845.6813
MEM 378.546875 1725351845.7865
MEM 378.625000 1725351845.8917
MEM 378.625000 1725351845.9937
MEM 378.671875 1725351846.0987
MEM 378.968750 1725351846.2039
MEM 379.250000 1725351846.3090
MEM 379.546875 1725351846.4096
MEM 379.828125 1725351846.5148
MEM 380.109375 1725351846.6162
MEM 378.140625 1725351846.7213
MEM 375.609375 1725351846.8258
MEM 375.859375 1725351846.9377
MEM 374.531250 1725351847.0391
MEM 374.812500 1725351847.1443
MEM 353.750000 1725351847.2495
MEM 381.062500 1725351847.3537
MEM 387.000000 1725351847.4589
MEM 383.843750 1725351847.5620
MEM 383.843750 1725351847.6673
MEM 383.890625 1725351847.7678
MEM 343.453125 1725351847.8730
MEM 280.125000 1725351847.9811
MEM 109.765625 1725351848.0847
MEM 162.640625 1725351848.1898
MEM 162.750000 1725351848.2949
MEM 162.890625 1725351848.4000
MEM 163.265625 1725351848.5003
MEM 162.640625 1725351848.6055
MEM 157.406250 1725351848.7106
MEM 157.718750 1725351848.8201
MEM 153.531250 1725351848.9218
MEM 152.343750 1725351849.0269
MEM 152.781250 1725351849.1280
MEM 153.156250 1725351849.2310
MEM 153.656250 1725351849.3361
MEM 141.812500 1725351849.4413
MEM 130.062500 1725351849.5458
MEM 152.109375 1725351849.6470
MEM 212.078125 1725351849.7520
MEM 217.234375 1725351849.8572
MEM 217.625000 1725351849.9586
MEM 213.359375 1725351850.0639
MEM 193.390625 1725351850.1645
MEM 168.765625 1725351850.2678
MEM 168.875000 1725351850.3730
MEM 168.968750 1725351850.4738
MEM 169.203125 1725351850.5788
MEM 169.421875 1725351850.6840
MEM 157.031250 1725351850.7892
MEM 154.578125 1725351850.8897
MEM 154.781250 1725351850.9949
MEM 155.156250 1725351851.0979
MEM 155.484375 1725351851.2030
MEM 155.828125 1725351851.3056
MEM 156.203125 1725351851.4110
MEM 156.343750 1725351851.5161
MEM 156.796875 1725351851.6204
MEM 157.171875 1725351851.7241
MEM 157.437500 1725351851.8292
MEM 157.843750 1725351851.9342
MEM 165.296875 1725351852.0393
MEM 165.265625 1725351852.1430
MEM 204.609375 1725351852.2482
MEM 187.906250 1725351852.3511
MEM 169.046875 1725351852.4566
MEM 128.203125 1725351852.5620
MEM 89.343750 1725351852.6651
MEM 89.328125 1725351852.7707
MEM 140.859375 1725351852.8755
MEM 141.000000 1725351852.9803
MEM 141.203125 1725351853.0854
MEM 141.546875 1725351853.1905
MEM 141.890625 1725351853.2956
MEM 142.203125 1725351853.4006
MEM 142.515625 1725351853.5056
MEM 142.859375 1725351853.6102
MEM 143.171875 1725351853.7110
MEM 143.562500 1725351853.8160
MEM 170.359375 1725351853.9190
MEM 180.468750 1725351854.0241
MEM 180.468750 1725351854.1293
MEM 180.562500 1725351854.2347
MEM 180.562500 1725351854.3402
MEM 180.562500 1725351854.4455
MEM 180.562500 1725351854.5503
MEM 177.296875 1725351854.6544
MEM 153.859375 1725351854.7574
MEM 154.093750 1725351854.8613
MEM 135.312500 1725351854.9664
MEM 117.828125 1725351855.0690
MEM 114.890625 1725351855.1736
MEM 61.406250 1725351855.2816
MEM 60.875000 1725351855.3893
MEM 61.296875 1725351855.4922
MEM 54.406250 1725351855.5973
MEM 28.781250 1725351855.7011
MEM 27.609375 1725351855.8062
MEM 27.578125 1725351855.9104
MEM 26.781250 1725351856.0144
MEM 26.312500 1725351856.1291
MEM 26.625000 1725351856.2342
MEM 27.062500 1725351856.3351
MEM 27.125000 1725351856.4402
MEM 27.796875 1725351856.5452
MEM 57.468750 1725351856.6471
MEM 105.312500 1725351856.7510
MEM 113.859375 1725351856.8568
MEM 109.203125 1725351856.9615
MEM 106.015625 1725351857.0635
MEM 108.812500 1725351857.1678
MEM 155.984375 1725351857.2729
MEM 156.000000 1725351857.3780
MEM 147.890625 1725351857.4831
MEM 139.562500 1725351857.5875
MEM 139.812500 1725351857.6897
MEM 135.359375 1725351857.7949
MEM 135.656250 1725351857.9000
MEM 136.062500 1725351858.0043
MEM 136.390625 1725351858.1094
MEM 136.828125 1725351858.2145
MEM 134.312500 1725351858.3197
MEM 134.718750 1725351858.4206
MEM 137.906250 1725351858.5217
MEM 171.687500 1725351858.6225
MEM 171.687500 1725351858.7277
MEM 171.687500 1725351858.8311
MEM 171.687500 1725351858.9362
MEM 171.703125 1725351859.0390
MEM 171.703125 1725351859.1442
MEM 171.828125 1725351859.2492
MEM 171.828125 1725351859.3543
MEM 172.031250 1725351859.4550
MEM 172.312500 1725351859.5563
MEM 172.609375 1725351859.6614
MEM 172.906250 1725351859.7643
MEM 173.187500 1725351859.8695
MEM 173.500000 1725351859.9746
MEM 173.796875 1725351860.0799
MEM 174.093750 1725351860.1804
MEM 174.578125 1725351860.2855
MEM 174.984375 1725351860.3887
MEM 175.359375 1725351860.4897
MEM 183.578125 1725351860.5949
MEM 216.906250 1725351860.7000
MEM 222.187500 1725351860.8045
MEM 222.187500 1725351860.9073
MEM 222.234375 1725351861.0125
MEM 222.265625 1725351861.1169
MEM 222.484375 1725351861.2221
MEM 222.562500 1725351861.3271
MEM 222.734375 1725351861.4322
MEM 222.781250 1725351861.5373
MEM 222.890625 1725351861.6424
MEM 223.218750 1725351861.7475
MEM 223.515625 1725351861.8511
MEM 223.812500 1725351861.9556
MEM 224.281250 1725351862.0578
MEM 224.609375 1725351862.1629
MEM 224.906250 1725351862.2657
MEM 225.203125 1725351862.3708
MEM 225.500000 1725351862.4725
MEM 225.812500 1725351862.5776
MEM 226.187500 1725351862.6826
MEM 226.546875 1725351862.7877
MEM 232.375000 1725351862.8928
MEM 276.343750 1725351862.9979
MEM 276.890625 1725351863.1030
MEM 276.890625 1725351863.2084
MEM 276.906250 1725351863.3094
MEM 277.156250 1725351863.4146
MEM 277.171875 1725351863.5190
MEM 277.296875 1725351863.6241
MEM 277.390625 1725351863.7291
MEM 277.687500 1725351863.8337
MEM 278.000000 1725351863.9387
MEM 278.296875 1725351864.0438
MEM 278.609375 1725351864.1488
MEM 278.953125 1725351864.2539
MEM 279.453125 1725351864.3589
MEM 279.859375 1725351864.4639
MEM 280.171875 1725351864.5675
MEM 280.484375 1725351864.6726
MEM 280.796875 1725351864.7777
MEM 270.156250 1725351864.8781
MEM 270.546875 1725351864.9832
MEM 266.703125 1725351865.0871
MEM 297.281250 1725351865.1922
MEM 305.921875 1725351865.2974
MEM 305.921875 1725351865.4017
MEM 305.921875 1725351865.5046
MEM 305.953125 1725351865.6091
MEM 306.203125 1725351865.7143
MEM 306.203125 1725351865.8194
MEM 306.265625 1725351865.9244
MEM 306.343750 1725351866.0295
MEM 306.390625 1725351866.1323
MEM 306.687500 1725351866.2374
MEM 307.000000 1725351866.3403
MEM 307.312500 1725351866.4454
MEM 307.609375 1725351866.5504
MEM 307.921875 1725351866.6550
MEM 308.218750 1725351866.7564
MEM 308.515625 1725351866.8577
MEM 308.906250 1725351866.9628
MEM 309.281250 1725351867.0678
MEM 309.593750 1725351867.1728
MEM 309.906250 1725351867.2779
MEM 310.203125 1725351867.3829
MEM 325.828125 1725351867.4843
MEM 340.562500 1725351867.5885
MEM 340.562500 1725351867.6936
MEM 340.562500 1725351867.7989
MEM 340.593750 1725351867.9005
MEM 340.593750 1725351868.0045
MEM 340.640625 1725351868.1096
MEM 340.640625 1725351868.2124
MEM 340.796875 1725351868.3174
MEM 341.093750 1725351868.4218
MEM 341.406250 1725351868.5269
MEM 341.703125 1725351868.6284
MEM 342.015625 1725351868.7334
MEM 342.312500 1725351868.8364
MEM 342.687500 1725351868.9414
MEM 342.984375 1725351869.0465
MEM 343.296875 1725351869.1510
MEM 343.593750 1725351869.2561
MEM 355.421875 1725351869.3611
MEM 365.234375 1725351869.4616
MEM 365.234375 1725351869.5618
MEM 365.234375 1725351869.6672
MEM 365.234375 1725351869.7683
MEM 365.484375 1725351869.8735
MEM 365.500000 1725351869.9743
MEM 365.546875 1725351870.0790
MEM 365.562500 1725351870.1841
MEM 365.734375 1725351870.2870
MEM 355.484375 1725351870.3921
MEM 355.781250 1725351870.4971
MEM 304.281250 1725351870.6022
MEM 177.015625 1725351870.7075
MEM 172.906250 1725351870.8114
MEM 172.468750 1725351870.9165
MEM 172.843750 1725351871.0216
MEM 172.640625 1725351871.1267
MEM 170.078125 1725351871.2318
MEM 170.437500 1725351871.3337
MEM 159.171875 1725351871.4388
MEM 158.484375 1725351871.5439
MEM 191.734375 1725351871.6472
MEM 146.437500 1725351871.7556
MEM 74.359375 1725351871.8659
MEM 83.421875 1725351871.9691
MEM 84.593750 1725351872.0744
MEM 84.734375 1725351872.1777
MEM 87.703125 1725351872.2829
MEM 111.968750 1725351872.3832
MEM 132.593750 1725351872.4874
MEM 119.562500 1725351872.5914
MEM 119.625000 1725351872.6966
MEM 113.468750 1725351872.8012
MEM 110.203125 1725351872.9182
MEM 98.000000 1725351873.0649
MEM 98.171875 1725351873.1688
MEM 98.687500 1725351873.2737
MEM 99.390625 1725351873.3788
MEM 99.968750 1725351873.4839
MEM 100.484375 1725351873.5889
MEM 100.984375 1725351873.6940
MEM 101.453125 1725351873.7965
MEM 102.000000 1725351873.9015
MEM 102.875000 1725351874.0066
MEM 103.421875 1725351874.1117
MEM 108.000000 1725351874.2167
MEM 157.062500 1725351874.3218
MEM 172.984375 1725351874.4260
MEM 172.984375 1725351874.5312
MEM 173.140625 1725351874.6316
MEM 173.140625 1725351874.7356
MEM 173.156250 1725351874.8376
MEM 173.218750 1725351874.9378
MEM 173.328125 1725351875.0428
MEM 173.625000 1725351875.1457
MEM 174.093750 1725351875.2508
MEM 174.515625 1725351875.3559
MEM 174.859375 1725351875.4610
MEM 175.125000 1725351875.5618
MEM 135.437500 1725351875.6658
MEM 133.187500 1725351875.7791
MEM 133.390625 1725351875.8845
MEM 133.703125 1725351875.9897
MEM 133.984375 1725351876.0949
MEM 133.703125 1725351876.1966
MEM 131.796875 1725351876.3017
MEM 120.765625 1725351876.4069
MEM 138.968750 1725351876.5085
MEM 122.593750 1725351876.6129
MEM 91.234375 1725351876.7131
MEM 75.343750 1725351876.8200
MEM 74.703125 1725351876.9244
MEM 109.421875 1725351877.0295
MEM 121.734375 1725351877.1346
MEM 121.156250 1725351877.2399
MEM 121.453125 1725351877.3431
MEM 120.093750 1725351877.4483
MEM 118.796875 1725351877.5533
MEM 110.281250 1725351877.6578
MEM 83.125000 1725351877.7627
MEM 70.000000 1725351877.8668
MEM 66.171875 1725351877.9832
MEM 34.250000 1725351878.0845
MEM 19.562500 1725351878.1896
MEM 20.031250 1725351878.2948
MEM 20.171875 1725351878.3949
MEM 19.765625 1725351878.5000
MEM 20.250000 1725351878.6045
MEM 19.750000 1725351878.7134
MEM 20.125000 1725351878.8186
MEM 50.187500 1725351878.9235
MEM 96.296875 1725351879.0239
MEM 106.515625 1725351879.1262
MEM 87.562500 1725351879.2318
MEM 69.250000 1725351879.3371
MEM 70.156250 1725351879.4423
MEM 116.296875 1725351879.5457
MEM 116.734375 1725351879.6510
MEM 115.343750 1725351879.7565
MEM 115.140625 1725351879.8594
MEM 106.093750 1725351879.9650
MEM 77.156250 1725351880.0688
MEM 77.484375 1725351880.1711
MEM 77.921875 1725351880.2758
MEM 66.484375 1725351880.3774
MEM 61.625000 1725351880.4826
MEM 16.921875 1725351880.5867
MEM 19.453125 1725351880.6918
MEM 19.812500 1725351880.7970
MEM 18.187500 1725351880.8981
MEM 17.500000 1725351880.9998
MEM 17.625000 1725351881.1032
MEM 17.093750 1725351881.2056
MEM 16.812500 1725351881.3116
MEM 20.187500 1725351881.4147
MEM 70.046875 1725351881.5198
MEM 173.000000 1725351881.6215
MEM 295.562500 1725351881.7256
MEM 436.343750 1725351881.8328
MEM 518.734375 1725351881.9379
MEM 520.015625 1725351882.0430
MEM 519.937500 1725351882.1483
MEM 431.515625 1725351882.2539
MEM 434.125000 1725351882.3590
MEM 207.984375 1725351882.4635
MEM 257.703125 1725351882.5657
MEM 257.937500 1725351882.6659
MEM 258.265625 1725351882.7711
MEM 258.890625 1725351882.8763
MEM 259.468750 1725351882.9814
MEM 260.000000 1725351883.0864
MEM 259.750000 1725351883.1886
MEM 257.812500 1725351883.2937
MEM 118.859375 1725351883.3989
MEM 79.890625 1725351883.5021
MEM 68.312500 1725351883.6041
MEM 18.531250 1725351883.7088
MEM 16.718750 1725351883.8152
MEM 16.578125 1725351883.9208
MEM 17.031250 1725351884.0260
MEM 18.031250 1725351884.1293
MEM 18.531250 1725351884.2344
MEM 19.031250 1725351884.3396
MEM 48.578125 1725351884.4418
MEM 109.609375 1725351884.5470
MEM 109.609375 1725351884.6522
MEM 109.562500 1725351884.7573
MEM 107.531250 1725351884.8579
MEM 154.640625 1725351884.9630
MEM 151.953125 1725351885.0681
MEM 151.984375 1725351885.1733
MEM 152.281250 1725351885.2784
MEM 152.593750 1725351885.3835
MEM 152.953125 1725351885.4886
MEM 153.265625 1725351885.5937
MEM 153.562500 1725351885.6988
MEM 153.859375 1725351885.8026
MEM 152.281250 1725351885.9033
MEM 156.093750 1725351886.0083
MEM 152.468750 1725351886.1135
MEM 147.125000 1725351886.2187
MEM 144.109375 1725351886.3238
MEM 144.171875 1725351886.4288
MEM 140.656250 1725351886.5338
MEM 140.671875 1725351886.6390
MEM 140.984375 1725351886.7408
MEM 141.390625 1725351886.8447
MEM 141.718750 1725351886.9485
MEM 142.062500 1725351887.0536
MEM 151.406250 1725351887.1565
MEM 155.531250 1725351887.2578
MEM 155.562500 1725351887.3629
MEM 155.578125 1725351887.4682
MEM 155.921875 1725351887.5699
MEM 148.890625 1725351887.6725
MEM 127.484375 1725351887.7767
MEM 120.062500 1725351887.8820
MEM 120.171875 1725351887.9871
MEM 120.625000 1725351888.0922
MEM 121.125000 1725351888.1965
MEM 121.671875 1725351888.3016
MEM 122.281250 1725351888.4045
MEM 122.781250 1725351888.5097
MEM 111.031250 1725351888.6118
MEM 106.687500 1725351888.7140
MEM 103.796875 1725351888.8175
MEM 93.937500 1725351888.9194
MEM 94.390625 1725351889.0222
MEM 94.812500 1725351889.1245
MEM 95.656250 1725351889.2296
MEM 96.171875 1725351889.3348
MEM 96.671875 1725351889.4399
MEM 97.218750 1725351889.5450
MEM 97.718750 1725351889.6500
MEM 146.406250 1725351889.7546
MEM 174.687500 1725351889.8597
MEM 175.140625 1725351889.9649
MEM 175.187500 1725351890.0702
MEM 176.375000 1725351890.1754
MEM 177.234375 1725351890.2792
MEM 177.343750 1725351890.3832
MEM 177.406250 1725351890.4865
MEM 158.078125 1725351890.5889
MEM 144.375000 1725351890.6940
MEM 144.640625 1725351890.7941
MEM 144.937500 1725351890.8992
MEM 145.250000 1725351891.0044
MEM 145.531250 1725351891.1071
MEM 147.171875 1725351891.2122
MEM 162.609375 1725351891.3181
MEM 162.625000 1725351891.4207
MEM 162.625000 1725351891.5248
MEM 161.781250 1725351891.6276
MEM 161.796875 1725351891.7328
MEM 156.640625 1725351891.8366
MEM 128.656250 1725351891.9599
MEM 113.656250 1725351892.0633
MEM 113.937500 1725351892.1679
MEM 114.312500 1725351892.2730
MEM 114.734375 1725351892.3780
MEM 115.140625 1725351892.4831
MEM 115.500000 1725351892.5882
MEM 115.281250 1725351892.6932
MEM 147.343750 1725351892.7983
MEM 158.125000 1725351892.9034
MEM 158.515625 1725351893.0086
MEM 159.750000 1725351893.1137
MEM 157.343750 1725351893.2190
MEM 158.359375 1725351893.3192
MEM 158.375000 1725351893.4232
MEM 144.171875 1725351893.5282
MEM 144.468750 1725351893.6333
MEM 144.718750 1725351893.7379
MEM 145.031250 1725351893.8431
MEM 144.562500 1725351893.9482
MEM 142.375000 1725351894.0527
MEM 130.312500 1725351894.1537
MEM 70.406250 1725351894.2541
MEM 89.734375 1725351894.3566
MEM 95.687500 1725351894.4578
MEM 96.421875 1725351894.5616
MEM 96.421875 1725351894.6666
MEM 98.093750 1725351894.7693
MEM 122.171875 1725351894.8742
MEM 135.187500 1725351894.9772
MEM 134.328125 1725351895.0789
MEM 133.718750 1725351895.1830
MEM 134.015625 1725351895.2846
MEM 134.328125 1725351895.3897
MEM 134.640625 1725351895.4948
MEM 134.984375 1725351895.6000
MEM 118.125000 1725351895.7051
MEM 102.593750 1725351895.8107
MEM 132.718750 1725351895.9141
MEM 139.218750 1725351896.0189
MEM 139.578125 1725351896.1240
MEM 140.187500 1725351896.2295
MEM 140.812500 1725351896.3347
MEM 141.718750 1725351896.4398
MEM 141.859375 1725351896.5449
MEM 141.875000 1725351896.6499
MEM 142.187500 1725351896.7521
MEM 142.484375 1725351896.8527
MEM 128.484375 1725351896.9541
MEM 128.890625 1725351897.0553
MEM 128.640625 1725351897.1567
MEM 129.109375 1725351897.2615
MEM 129.671875 1725351897.3667
MEM 130.218750 1725351897.4718
MEM 130.937500 1725351897.5726
MEM 143.953125 1725351897.6739
MEM 147.140625 1725351897.7791
MEM 147.140625 1725351897.8844
MEM 147.171875 1725351897.9897
MEM 147.265625 1725351898.0949
MEM 147.281250 1725351898.1970
MEM 147.375000 1725351898.3011
MEM 147.578125 1725351898.4045
MEM 147.625000 1725351898.5096
MEM 147.921875 1725351898.6126
MEM 148.218750 1725351898.7176
MEM 148.531250 1725351898.8216
MEM 148.843750 1725351898.9266
MEM 149.171875 1725351899.0286
MEM 149.656250 1725351899.1337
MEM 149.984375 1725351899.2388
MEM 153.203125 1725351899.3432
MEM 177.000000 1725351899.4446
MEM 177.453125 1725351899.5496
MEM 177.421875 1725351899.6548
MEM 177.421875 1725351899.7601
MEM 177.453125 1725351899.8652
MEM 177.468750 1725351899.9673
MEM 177.484375 1725351900.0723
MEM 177.640625 1725351900.1774
MEM 178.109375 1725351900.2819
MEM 178.578125 1725351900.3855
MEM 178.890625 1725351900.4906
MEM 179.203125 1725351900.5950
MEM 178.062500 1725351900.6970
MEM 178.437500 1725351900.7981
MEM 171.234375 1725351900.9031
MEM 171.562500 1725351901.0072
MEM 172.062500 1725351901.1123
MEM 170.984375 1725351901.2173
MEM 171.296875 1725351901.3219
MEM 209.750000 1725351901.4254
MEM 226.312500 1725351901.5300
MEM 226.312500 1725351901.6351
MEM 225.109375 1725351901.7405
MEM 219.671875 1725351901.8456
MEM 219.687500 1725351901.9460
MEM 214.937500 1725351902.0511
MEM 215.062500 1725351902.1539
MEM 215.156250 1725351902.2589
MEM 215.421875 1725351902.3633
MEM 215.734375 1725351902.4683
MEM 216.031250 1725351902.5699
MEM 209.703125 1725351902.6728
MEM 209.546875 1725351902.7737
MEM 209.734375 1725351902.8788
MEM 210.046875 1725351902.9839
MEM 210.359375 1725351903.0889
MEM 210.734375 1725351903.1940
MEM 220.421875 1725351903.2948
MEM 220.500000 1725351903.3967
MEM 214.781250 1725351903.4992
MEM 214.796875 1725351903.6044
MEM 206.828125 1725351903.7072
MEM 206.843750 1725351903.8097
MEM 207.093750 1725351903.9148
MEM 204.281250 1725351904.0153
MEM 198.062500 1725351904.1204
MEM 198.390625 1725351904.2233
MEM 198.703125 1725351904.3281
MEM 199.000000 1725351904.4312
MEM 191.859375 1725351904.5363
MEM 190.281250 1725351904.6396
MEM 188.593750 1725351904.7447
MEM 188.968750 1725351904.8498
MEM 189.296875 1725351904.9549
MEM 198.640625 1725351905.0600
MEM 219.921875 1725351905.1619
MEM 221.796875 1725351905.2634
MEM 216.015625 1725351905.3685
MEM 213.828125 1725351905.4737
MEM 213.875000 1725351905.5788
MEM 214.093750 1725351905.6838
MEM 213.281250 1725351905.7860
MEM 164.437500 1725351905.8876
MEM 144.687500 1725351905.9887
MEM 97.156250 1725351906.0941
MEM 97.625000 1725351906.1967
MEM 98.015625 1725351906.3018
MEM 98.406250 1725351906.4069
MEM 98.796875 1725351906.5121
MEM 99.437500 1725351906.6172
MEM 99.781250 1725351906.7214
MEM 141.734375 1725351906.8229
MEM 156.390625 1725351906.9274
MEM 130.375000 1725351907.0311
MEM 71.546875 1725351907.1351
MEM 71.578125 1725351907.2403
MEM 72.031250 1725351907.3454
MEM 75.687500 1725351907.4506
MEM 77.953125 1725351907.5557
MEM 122.468750 1725351907.6608
MEM 122.468750 1725351907.7647
MEM 122.468750 1725351907.8698
MEM 122.031250 1725351907.9756
MEM 122.328125 1725351908.0807
MEM 80.984375 1725351908.1853
MEM 81.312500 1725351908.2855
MEM 81.812500 1725351908.3886
MEM 82.328125 1725351908.4937
MEM 82.812500 1725351908.5987
MEM 83.390625 1725351908.7038
MEM 83.859375 1725351908.8086
MEM 84.656250 1725351908.9114
MEM 123.125000 1725351909.0165
MEM 159.281250 1725351909.1194
MEM 159.281250 1725351909.2247
MEM 159.281250 1725351909.3300
MEM 159.281250 1725351909.4340
MEM 159.281250 1725351909.5368
MEM 159.281250 1725351909.6399
MEM 159.281250 1725351909.7444
MEM 159.281250 1725351909.8498
MEM 159.640625 1725351909.9511
MEM 159.640625 1725351910.0543
MEM 159.640625 1725351910.1596
MEM 159.578125 1725351910.2602
MEM 159.609375 1725351910.3656
MEM 159.781250 1725351910.4682
MEM 159.781250 1725351910.5735
MEM 159.843750 1725351910.6762
MEM 159.921875 1725351910.7812
MEM 159.937500 1725351910.8863
MEM 160.234375 1725351910.9915
MEM 160.546875 1725351911.0966
MEM 160.890625 1725351911.2017
MEM 161.218750 1725351911.3059
MEM 161.546875 1725351911.4110
MEM 161.890625 1725351911.5161
MEM 162.250000 1725351911.6181
MEM 162.609375 1725351911.7233
MEM 163.656250 1725351911.8284
MEM 182.546875 1725351911.9335
MEM 183.125000 1725351912.0348
MEM 183.125000 1725351912.1356
MEM 183.125000 1725351912.2394
MEM 183.125000 1725351912.3440
MEM 183.125000 1725351912.4496
MEM 183.187500 1725351912.5529
MEM 183.187500 1725351912.6583
MEM 183.187500 1725351912.7639
MEM 183.187500 1725351912.8684
MEM 183.187500 1725351912.9699
MEM 180.187500 1725351913.0713
MEM 180.187500 1725351913.1763
MEM 180.421875 1725351913.2814
MEM 180.515625 1725351913.3864
MEM 180.828125 1725351913.4915
MEM 181.187500 1725351913.5965
MEM 181.843750 1725351913.7015
MEM 182.359375 1725351913.8066
MEM 182.953125 1725351913.9116
MEM 196.000000 1725351914.0167
MEM 196.000000 1725351914.1217
MEM 196.000000 1725351914.2271
MEM 196.093750 1725351914.3324
MEM 190.156250 1725351914.4351
MEM 190.234375 1725351914.5370
MEM 190.328125 1725351914.6393
MEM 190.625000 1725351914.7416
MEM 191.000000 1725351914.8466
MEM 191.359375 1725351914.9504
MEM 191.671875 1725351915.0553
MEM 192.046875 1725351915.1603
MEM 192.546875 1725351915.2654
MEM 197.406250 1725351915.3704
MEM 199.765625 1725351915.4755
MEM 199.765625 1725351915.5808
MEM 199.765625 1725351915.6831
MEM 199.765625 1725351915.7883
MEM 199.796875 1725351915.8924
MEM 199.796875 1725351915.9940
MEM 199.953125 1725351916.0990
MEM 200.156250 1725351916.2020
MEM 200.468750 1725351916.3070
MEM 200.937500 1725351916.4120
MEM 202.078125 1725351916.5171
MEM 200.406250 1725351916.6222
MEM 200.406250 1725351916.7274
MEM 200.437500 1725351916.8292
MEM 200.453125 1725351916.9327
MEM 200.609375 1725351917.0377
MEM 200.609375 1725351917.1428
MEM 200.781250 1725351917.2478
MEM 201.093750 1725351917.3529
MEM 201.406250 1725351917.4579
MEM 197.906250 1725351917.5629
MEM 198.203125 1725351917.6682
MEM 190.765625 1725351917.7708
MEM 182.062500 1725351917.8744
MEM 178.531250 1725351917.9801
MEM 173.656250 1725351918.0814
MEM 172.515625 1725351918.1847
MEM 172.515625 1725351918.2900
MEM 170.984375 1725351918.3916
MEM 167.703125 1725351918.4980
MEM 167.703125 1725351918.6024
MEM 167.375000 1725351918.7034
MEM 167.812500 1725351918.8085
MEM 168.187500 1725351918.9135
MEM 167.828125 1725351919.0186
MEM 168.328125 1725351919.1237
MEM 168.843750 1725351919.2288
MEM 166.187500 1725351919.3326
MEM 166.625000 1725351919.4379
MEM 166.890625 1725351919.5429
MEM 186.390625 1725351919.6480
MEM 363.656250 1725351919.7531
MEM 682.265625 1725351919.8583
MEM 723.250000 1725351919.9612
MEM 720.625000 1725351920.0664
MEM 720.578125 1725351920.1719
MEM 720.578125 1725351920.2776
MEM 720.671875 1725351920.3821
MEM 721.546875 1725351920.4873
MEM 721.718750 1725351920.5913
MEM 721.093750 1725351920.6964
MEM 721.437500 1725351920.8015
MEM 721.437500 1725351920.9041
MEM 721.750000 1725351921.0092
MEM 721.718750 1725351921.1142
MEM 721.484375 1725351921.2193
MEM 732.937500 1725351921.3221
MEM 732.937500 1725351921.4273
MEM 732.937500 1725351921.5326
MEM 732.093750 1725351921.6348
MEM 723.906250 1725351921.7384
MEM 723.593750 1725351921.8436
MEM 723.640625 1725351921.9469
MEM 711.187500 1725351922.0528
MEM 624.093750 1725351922.1539
MEM 624.093750 1725351922.2554
MEM 594.718750 1725351922.3604
MEM 533.828125 1725351922.4656
MEM 534.265625 1725351922.5700
MEM 511.312500 1725351922.6751
MEM 485.656250 1725351922.7802
MEM 486.140625 1725351922.8852
MEM 460.328125 1725351922.9861
MEM 359.062500 1725351923.0912
MEM 94.484375 1725351923.1941
MEM 81.921875 1725351923.2994
MEM 85.062500 1725351923.4038
MEM 77.515625 1725351923.5090
MEM 119.843750 1725351923.6142
MEM 107.375000 1725351923.7176
MEM 107.062500 1725351923.8230
